wever	ˈ w i v ɝ
wexler	ˈ w ɛ k s ɫ ɝ
wexner	ˈ w ɛ k s n ɝ
wey	ˈ w e ɪ
weyand	ˈ w e ɪ ə n d
weyandt	ˈ w e ɪ ə n t
weyant	ˈ w e ɪ ə n t
weyenberg	ˈ w a ɪ n b ɝ ɡ
weyer	ˈ w e ɪ ɝ
weyerhaeuser	ˈ w ɛ ɹ ˌ h a ʊ z ɝ
weyerhaeuser's	ˌ w ɛ ɹ ˌ h a ʊ z ɝ z
weyers	ˈ w e ɪ ɝ z
weyforth	ˈ w e ɪ ˌ f ɔ ɹ θ
weygandt	ˈ w e ɪ ɡ ə n t
weyhrauch	ˈ w e ɪ ˌ ɹ a ʊ k
weyl	ˈ w e ɪ ɫ
weyland	ˈ w e ɪ ɫ ə n d
weylin	ˈ w e ɪ ɫ ɪ n
weyman	ˈ w e ɪ m ə n
weymer	ˈ w e ɪ m ɝ
weymouth	ˈ w e ɪ m ə θ
weyrauch	ˈ w ɛ ɹ a ʊ k
weyrich	ˈ w ɛ ɹ ɪ k
weyrick	ˈ w e ɪ ɹ ɪ k
whack	ˈ h w æ k
whacked	ˈ h w æ k t
whacker	ˈ h w æ k ɝ
whacking	ˈ h w æ k ɪ ŋ
whacko	ˈ w æ k o ʊ
whackos	ˈ w æ k o ʊ z
whacks	ˈ h w æ k s
whale	ˈ h w e ɪ ɫ
whale's	ˈ h w e ɪ ɫ z
whalen	ˈ h w e ɪ ɫ ə n
whaler	ˈ h w e ɪ ɫ ɝ
whalers	ˈ h w e ɪ ɫ ɝ z
whales	ˈ h w e ɪ ɫ z
whaley	ˈ h w e ɪ ɫ i
whalin	ˈ w æ ɫ ɪ n
whaling	ˈ h w e ɪ ɫ ɪ ŋ
whalley	ˈ w æ ɫ i
wham	ˈ h w æ m
whammy	ˈ h w æ m i
whampoa	w æ m ˈ p o ʊ ə
whan	ˈ h w æ n
whang	ˈ h w æ ŋ
wharf	ˈ h w ɔ ɹ f
wharf's	ˈ h w ɔ ɹ f s
wharff	ˈ h w ɑ ɹ f
wharfs	ˈ h w ɔ ɹ f s
wharry	ˈ h w æ ɹ i
wharton	ˈ w ɔ ɹ t ə n
wharton's	ˈ w ɔ ɹ t ə n z
what	ˈ h w ə t
what-what	ˈ w ə t ˈ w ə t
what'd	ˈ h w ə t ɪ d
what'll	ˈ h w ə t ə ɫ
what're	ˈ h w ə t ɝ
what's	ˈ h w ə t s
what've	ˈ w ə t ə v
whate	ˈ w e ɪ t
whatever	ˌ h w ə ˈ t ɛ v ɝ
whatever's	ˌ h w ə ˈ t ɛ v ɝ z
whatley	ˈ h w ə t ɫ i
whatnot	ˈ h w ə t ˌ n ɑ t
whats	h w ə t s
whatsapp	ˌ w ə t ˈ s ɑ p
whatsoever	ˌ h w ə t s o ʊ ˈ ɛ v ɝ
whay-yu	ˈ h w e ɪ ˈ j u
wheat	ˈ h w i t
wheaten	ˈ h w i t ə n
wheatie	ˈ h w i t i
wheaties	ˈ h w i t i z
wheatley	ˈ h w i t ɫ i
wheatly	ˈ h w i t ɫ i
wheaton	ˈ h w i t ə n
whedbee	ˈ h w ɛ d ˌ b i
whedon	ˈ h w ɛ d ə n
wheel	ˈ h w i ɫ
wheelabrator	ˌ h w i ɫ ə ˈ b ɹ e ɪ t ɝ
wheelan	ˈ h w i ɫ ə n
wheeland	ˈ h w i ɫ ə n d
wheelbarrow	ˈ h w i ɫ ˌ b ɛ ɹ o ʊ
wheelbarrows	ˈ h w i ɫ ˌ b ɛ ɹ o ʊ z
wheelbase	ˈ h w i ɫ ˌ b e ɪ s
wheelchair	ˈ h w i ɫ ˌ t ʃ ɛ ɹ
wheelchairs	ˈ h w i ɫ ˌ t ʃ ɛ ɹ z
wheeldon	ˈ h w i ɫ d ə n
wheeled	ˈ h w i ɫ d
wheeler	ˈ h w i ɫ ɝ
wheeler's	ˈ h w i ɫ ɝ z
wheelers	ˈ h w i ɫ ɝ z
wheeless	ˈ h w i ɫ ə s
wheeling	ˈ h w i ɫ ɪ ŋ
wheeling's	ˈ h w i ɫ ɪ ŋ z
wheelis	ˈ h w i ɫ ɪ s
wheelock	ˈ h w i ˌ ɫ ɑ k
wheelon	ˈ h w i ɫ ə n
wheels	ˈ h w i ɫ z
wheelus	ˈ h w i ɫ ə s
wheelwright	ˈ h w i ɫ ˌ ɹ a ɪ t
wheelwriter	ˈ h w i ɫ ˌ ɹ a ɪ t ɝ
wheeze	ˈ h w i z
wheezes	ˈ h w i z ə z
wheezing	ˈ h w i z ɪ ŋ
whelan	ˈ h w ɛ ɫ ə n
whelchel	ˈ h w ɛ ɫ t ʃ ə ɫ
wheless	ˈ h w i ɫ ɪ s
whelpley	ˈ h w ɛ ɫ p ɫ i
whelton	ˈ h w ɛ ɫ t ə n
when	ˈ h w ɛ n
when'll	ˈ h w ɛ n ə ɫ
when's	ˈ h w ɛ n z
whence	ˈ h w ɛ n s
whenever	h w ɛ ˈ n ɛ v ɝ
where	ˈ h w ɛ ɹ
where'd	ˈ h w ɛ ɹ d
where're	ˈ w ɛ ɹ ɝ
where's	ˈ h w ɛ ɹ z
where've	ˈ w ɛ ɹ ə v
whereabouts	ˈ h w ɛ ɹ ə ˌ b a ʊ t s
whereas	h w ɛ ˈ ɹ æ z
whereby	h w ɛ ɹ ˈ b a ɪ
wherefore	w ɛ ɹ ˈ f ɔ ɹ
wherein	h w ɛ ˈ ɹ ɪ n
whereupon	ˈ h w ɛ ɹ ə ˈ p ɑ n
wherever	h w ɛ ˈ ɹ ɛ v ɝ
wherewithal	ˈ h w ɛ ɹ w ɪ ˌ ð ɔ ɫ
wherley	ˈ h w ɝ ɫ i
wherry	ˈ h w ɛ ɹ i
whet	ˈ h w ɛ t
whether	ˈ h w ɛ ð ɝ
whetsel	ˈ h w ɛ t s ə ɫ
whetsell	ˈ h w ɛ t s ə ɫ
whetstine	ˈ h w ɛ t s t i n
whetstone	ˈ h w ɛ t ˌ s t o ʊ n
whetted	ˈ h w ɛ t ɪ d
whetzel	ˈ h w ɛ t z ə ɫ
whew	ˈ h j u
whey	ˈ h w e ɪ
which	ˈ h w ɪ t ʃ
which're	ˈ h w ɪ t ʃ ɝ
which's	ˈ h w ɪ t ʃ ɪ z
whichard	ˈ h w ɪ t ʃ ɝ d
whichever	h w ɪ ˈ t ʃ ɛ v ɝ
whicker	ˈ h w ɪ k ɝ
whidby	ˈ h w ɪ d b i
whidden	ˈ h w ɪ d ə n
whiddon	ˈ h w ɪ d ə n
whiff	ˈ h w ɪ f
whig	ˈ h w ɪ ɡ
whigham	ˈ h w ɪ ɡ ə m
whigs	ˈ h w ɪ ɡ z
whilden	ˈ h w a ɪ ɫ d ə n
while	ˈ h w a ɪ ɫ
whiles	ˈ h w a ɪ ɫ z
whilst	ˈ w a ɪ ɫ s t
whim	ˈ h w ɪ m
whimper	ˈ h w ɪ m p ɝ
whimpering	ˈ h w ɪ m p ɝ ɪ ŋ
whims	ˈ h w ɪ m z
whimsical	ˈ h w ɪ m z ɪ k ə ɫ
whimsically	ˈ h w ɪ m z ɪ k ɫ i
whimsy	ˈ h w ɪ m s i
whine	ˈ h w a ɪ n
whiner	ˈ h w a ɪ n ɝ
whiners	ˈ h w a ɪ n ɝ z
whinery	ˈ h w a ɪ n ɝ i
whines	ˈ h w a ɪ n z
whining	ˈ h w a ɪ n ɪ ŋ
whinnery	ˈ h w ɪ n ɝ i
whinney	ˈ h w ɪ n i
whiny	ˈ h w a ɪ n i
whip	ˈ h w ɪ p
whipkey	ˈ h w ɪ p ˌ k i
whiplash	ˈ h w ɪ ˌ p ɫ æ ʃ
whiplashes	ˈ h w ɪ ˌ p ɫ æ ʃ ə z
whipp	ˈ h w ɪ p
whippany	ˈ h w ɪ p ə n i
whipped	ˈ h w ɪ p t
whipping	ˈ h w ɪ p ɪ ŋ
whipple	ˈ h w ɪ p ə ɫ
whipple's	ˈ h w ɪ p ə ɫ z
whippoorwills	ˈ h w ɪ p ɝ ˌ w ɪ ɫ z
whipps	ˈ h w ɪ p s
whips	ˈ h w ɪ p s
whipsaw	ˈ h w ɪ p ˌ s ɔ
whipsawed	ˈ h w ɪ p ˌ s ɔ d
whipsawing	ˈ h w ɪ p ˌ s ɔ ɪ ŋ
whirl	ˈ h w ɝ ɫ
whirled	ˈ h w ɝ ɫ d
whirley	ˈ h w ɝ ɫ i
whirling	ˈ h w ɝ ɫ ɪ ŋ
whirlpool	ˈ h w ɝ ɫ ˌ p u ɫ
whirlpool's	ˈ h w ɝ ɫ ˌ p u ɫ z
whirlpools	ˈ h w ɝ ɫ ˌ p u ɫ z
whirlwind	ˈ h w ɝ ɫ ˌ w ɪ n d
whirring	ˈ h w ɝ ɪ ŋ
whisenand	ˈ h w ɪ s ɪ n æ n d
whisenant	ˈ h w ɪ s ɪ n ə n t
whisenhunt	ˈ h w a ɪ z ə n ˌ h ə n t
whisk	ˈ h w ɪ s k
whisked	ˈ h w ɪ s k t
whisker	ˈ h w ɪ s k ɝ
whiskered	ˈ w ɪ s k ɝ d
whiskers	ˈ h w ɪ s k ɝ z
whiskey	ˈ h w ɪ s k i
whiskeys	ˈ h w ɪ s k i z
whisks	ˈ h w ɪ s k s
whisky	ˈ h w ɪ s k i
whisler	ˈ h w ɪ s ɫ ɝ
whisman	ˈ h w ɪ s m ə n
whisnant	ˈ h w ɪ s n ə n t
whisner	ˈ h w ɪ s n ɝ
whisonant	ˈ w ɪ s ə n ə n t
whisper	ˈ h w ɪ s p ɝ
whispered	ˈ h w ɪ s p ɝ d
whisperer	ˈ w ɪ s p ə ˌ ɹ ɝ
whisperer's	ˈ w ɪ s p ə ˌ ɹ ɝ z
whisperers	ˈ w ɪ s p ə ˌ ɹ ɝ z
whispering	ˈ h w ɪ s p ɝ ɪ ŋ
whispers	ˈ h w ɪ s p ɝ z
whistle	ˈ h w ɪ s ə ɫ
whistleblower	ˈ h w ɪ s ə ɫ ˌ b ɫ o ʊ ɝ
whistleblowers	ˈ h w ɪ s ə ɫ ˌ b ɫ o ʊ ɝ z
whistled	ˈ h w ɪ s ə ɫ d
whistler	ˈ h w ɪ s ɫ ɝ
whistlers	ˈ h w ɪ s ɫ ɝ z
whistles	ˈ h w ɪ s ə ɫ z
whistling	ˈ h w ɪ s ɫ ɪ ŋ
whiston	ˈ h w ɪ s t ə n
whit	ˈ h w ɪ t
whitacre	ˈ h w ɪ t ə k ɝ
whitaker	ˈ h w ɪ t ə k ɝ
whitbeck	ˈ h w ɪ t ˌ b ɛ k
whitbread	ˈ h w ɪ t ˌ b ɹ ɛ d
whitby	ˈ h w ɪ t b i
whitcher	ˈ h w ɪ t ʃ ɝ
whitchurch	ˈ h w ɪ t ˌ t ʃ ɝ t ʃ
whitcomb	ˈ h w ɪ t k ə m
whitcraft	ˈ h w ɪ t ˌ k ɹ æ f t
white	ˈ h w a ɪ t
white's	ˈ h w a ɪ t s
whiteaker	ˈ h w ɪ t ə k ɝ
whitebread	ˈ h w a ɪ t ˌ b ɹ ɛ d
whitecotton	ˈ h w a ɪ t ˌ k ɑ t ə n
whited	ˈ h w a ɪ t ɪ d
whitefield	ˈ h w a ɪ t ˌ f i ɫ d
whitefish	ˈ h w a ɪ t ˌ f ɪ ʃ
whiteford	ˈ h w a ɪ t f ɔ ɹ d
whitehair	ˈ h w a ɪ t ˈ h ɛ ɹ
whitehall	ˈ h w a ɪ t ˌ h ɔ ɫ
whitehall's	ˈ h w a ɪ t ˌ h ɔ ɫ z
whitehead	ˈ h w a ɪ t ˌ h ɛ d
whitehead's	ˈ h w a ɪ t ˌ h ɛ d z
whitehill	ˈ h w a ɪ t ˌ h ɪ ɫ
whitehorn	ˈ h w a ɪ t ˌ h ɔ ɹ n
whitehorse	ˈ h w a ɪ t ˌ h ɔ ɹ s
whitehouse	ˈ h w a ɪ t ˌ h a ʊ s
whitehurst	ˈ h w a ɪ t ˌ h ɝ s t
whitehurst's	ˈ w a ɪ t ˌ h ɝ s t s
whitelaw	ˈ h w a ɪ t ˌ ɫ ɔ
whiteley	ˈ h w a ɪ t ɫ i
whitelock	ˈ h w a ɪ t ˌ ɫ ɑ k
whitely	ˈ h w a ɪ t ɫ i
whiteman	ˈ h w a ɪ t m ə n
whitemont	ˈ h w a ɪ t ˌ m ɑ n t
whiten	ˈ h w a ɪ t ə n
whitenack	ˈ h w a ɪ t ˌ n æ k
whiteneir	ˈ h w a ɪ t ˌ n ɪ ɹ
whitener	ˈ h w a ɪ t n ɝ
whiteness	ˈ h w a ɪ t n ə s
whitenight	ˈ h w a ɪ t ˌ n a ɪ t
whitening	ˈ h w a ɪ t ɪ n ɪ ŋ
whiter	ˈ h w a ɪ t ɝ
whites	ˈ h w a ɪ t s
whitescarver	ˈ h w a ɪ t ˌ s k ɑ ɹ v ɝ
whitesel	ˈ h w a ɪ t ˌ s ɛ ɫ
whitesell	ˈ h w a ɪ t ˌ s ɛ ɫ
whiteside	ˈ h w a ɪ t ˌ s a ɪ d
whitesides	ˈ h w a ɪ t ˌ s a ɪ d z
whitest	ˈ h w a ɪ t ɪ s t
whitestone	ˈ h w a ɪ t ˌ s t o ʊ n
whitetail	ˈ h w a ɪ ˌ t e ɪ ɫ
whitewash	ˈ h w a ɪ t ˌ w ɑ ʃ
whitewashed	ˈ h w a ɪ t ˌ w ɑ ʃ t
whitewater	ˈ h w a ɪ t ˌ w ɔ t ɝ
whitewater's	ˈ h w a ɪ t ˌ w ɔ t ɝ z
whitey	ˈ h w a ɪ ˌ t i
whitfield	ˈ h w ɪ t f i ɫ d
whitfill	ˈ h w ɪ t ˌ f ɪ ɫ
whitford	ˈ h w ɪ t f ɝ d
whitham	ˈ h w ɪ t ə m
whither	ˈ h w ɪ ð ɝ
whiting	ˈ h w a ɪ t ɪ ŋ
whitings	ˈ h w a ɪ t ɪ ŋ z
whitis	ˈ h w a ɪ t ɪ s
whitish	ˈ h w a ɪ t ɪ ʃ
whitlatch	ˈ h w ɪ t ˌ ɫ æ t ʃ
whitledge	ˈ h w ɪ t ˌ ɫ ɛ d ʒ
whitley	ˈ h w ɪ t ɫ i
whitling	ˈ h w ɪ t ɫ ɪ ŋ
whitlock	ˈ h w ɪ t ˌ ɫ ɑ k
whitlow	ˈ h w ɪ t ˌ ɫ o ʊ
whitly	ˈ h w ɪ t ɫ i
whitman	ˈ h w ɪ t m ə n
whitman's	ˈ h w ɪ t m ə n z
whitmarsh	ˈ h w ɪ t ˌ m ɑ ɹ ʃ
whitmer	ˈ h w ɪ t m ɝ
whitmill	ˈ h w ɪ t ˌ m ɪ ɫ
whitmire	ˈ h w ɪ t ˌ m a ɪ ɹ
whitmore	ˈ h w ɪ t m ɔ ɹ
whitmoyer	ˈ h w ɪ t ˌ m ɔ ɪ ɝ
whitmyer	ˈ h w ɪ t ˌ m a ɪ ɝ
whitner	ˈ h w ɪ t n ɝ
whitney	ˈ h w ɪ t n i
whitney's	ˈ h w ɪ t n i z
whiton	ˈ h w ɪ t ə n
whitrow	ˈ h w ɪ ˌ t ɹ o ʊ
whitsel	ˈ h w ɪ t s ə ɫ
whitsell	ˈ h w ɪ t s ə ɫ
whitsett	ˈ h w ɪ t s ɪ t
whitsitt	ˈ h w ɪ t s ɪ t
whitson	ˈ h w ɪ t s ə n
whitt	ˈ h w ɪ t
whittaker	ˈ h w ɪ t ə k ɝ
whitted	ˈ h w ɪ t ɪ d
whittemore	ˈ h w ɪ t m ɔ ɹ
whitten	ˈ h w ɪ t ə n
whittenberg	ˈ h w ɪ t ə n b ɝ ɡ
whittenburg	ˈ h w ɪ t ə n b ɝ ɡ
whittet	ˈ h w ɪ t ɪ t
whittier	ˈ h w ɪ t i ɝ
whitting	ˈ h w ɪ t ɪ ŋ
whittingham	ˈ h w ɪ t ɪ ŋ ˌ h æ m
whittinghill	ˈ h w ɪ t ɪ ŋ ˌ h ɪ ɫ
whittington	ˈ h w ɪ t ɪ ŋ t ə n
whittle	ˈ h w ɪ t ə ɫ
whittle's	ˈ h w ɪ t ə ɫ z
whittled	ˈ h w ɪ t ə ɫ d
whittlesey	ˈ h w ɪ t ə ɫ s i
whittling	ˈ h w ɪ t ɫ ɪ ŋ
whitton	ˈ h w ɪ t ə n
whitty	ˈ h w ɪ t i
whitwam	ˈ h w ɪ t w ɑ m
whitwell	ˈ h w ɪ t ˌ w ɛ ɫ
whitworth	ˈ h w ɪ t ˌ w ɝ θ
whiz	ˈ h w ɪ z
whiz-zip-bang	ˈ w ɪ z ˈ z ɪ p ˈ b æ ŋ
whizzed	ˈ h w ɪ z d
whizzer	ˈ h w ɪ z ɝ
whizzes	ˈ h w ɪ z ɪ z
whizzing	ˈ h w ɪ z ɪ ŋ
who	ˈ h u
who'd	ˈ h u d
who'll	ˈ h u ɫ
who're	ˈ h u ɝ
who's	ˈ h u z
who've	h u v
whoa	ˈ h o ʊ
whobrey	ˈ w ɑ b ɹ i
whodunit	h u ˈ d ə n ɪ t
whodunits	h u ˈ d ə n ɪ t s
whoever	h u ˈ ɛ v ɝ
whoever's	h u ˈ ɛ v ɝ z
whole	ˈ h o ʊ ɫ
wholehearted	ˈ h o ʊ ɫ ˌ h ɑ ɹ t ɪ d
wholeheartedly	ˈ h o ʊ ɫ h ɑ ɹ t ɪ d ɫ i
wholeness	ˈ h o ʊ ɫ n ɪ s
wholes	ˈ h o ʊ ɫ z
wholesale	ˈ h o ʊ ɫ ˌ s e ɪ ɫ
wholesaler	ˈ h o ʊ ɫ ˌ s e ɪ ɫ ɝ
wholesaler's	ˈ h o ʊ ɫ ˌ s e ɪ ɫ ɝ z
wholesalers	ˈ h o ʊ ɫ ˌ s e ɪ ɫ ɝ z
wholesalers'	ˈ h o ʊ ɫ ˌ s e ɪ ɫ ɝ z
wholesales	ˈ h o ʊ ɫ ˌ s e ɪ ɫ z
wholesaling	ˈ h o ʊ ɫ ˌ s e ɪ ɫ ɪ ŋ
wholesome	ˈ h o ʊ ɫ s ə m
wholesomeness	ˈ h o ʊ ɫ s ə m n ə s
wholey	ˈ h ɑ ɫ i
wholly	ˈ h o ʊ ɫ i
whom	ˈ h u m
whomever	h u ˈ m ɛ v ɝ
whomsoever	ˌ h u m s o ʊ ˈ ɛ v ɝ
whoo	ˈ w u
whoop	ˈ h w u p
whoopdedoo	ˈ h w ʊ p d i d u
whooped	ˈ h w u p t
whoopee	ˈ h w u ˈ p i
whoopi	ˈ h w u p i
whoopie	ˈ h w u p i
whooping	ˈ h w u p ɪ ŋ
whoops	ˈ h w u p s
whoosh	ˈ h w u ʃ
whopper	ˈ h w ɑ p ɝ
whoppers	ˈ h w ɑ p ɝ z
whopping	ˈ h w ɑ p ɪ ŋ
whore	ˈ h ɔ ɹ
whorehouse	ˈ h ɔ ɹ ˌ h a ʊ s
whores	ˈ h ɔ ɹ z
whorl	ˈ h w ɔ ɹ ɫ
whorley	ˈ h ɔ ɹ ɫ i
whorls	ˈ h w ɔ ɹ ɫ z
whorton	ˈ h ɔ ɹ t ə n
whose	ˈ h u z
whosoever	ˌ h u s o ʊ ˈ ɛ v ɝ
why	ˈ h w a ɪ
why'd	ˈ h w a ɪ d
why're	ˈ w a ɪ ɝ
why's	ˈ h w a ɪ z
whys	ˈ h w a ɪ z
whyte	ˈ h w a ɪ t
wi-fi	ˈ w a ɪ ˌ f a ɪ
wiacek	ˈ v a ɪ ə ˌ t ʃ ɛ k
wian	ˈ w a ɪ ə n
wiant	ˈ w a ɪ ə n t
wiard	ˈ w a ɪ ɑ ɹ d
wiater	ˈ w a ɪ ə t ɝ
wiatrowski	v i ə ˈ t ɹ ɔ f ˌ s k i
wiatt	ˈ w a ɪ ə t
wibbelsman	ˈ w ɪ b ə ɫ z m ə n
wibbenmeyer	ˈ w ɪ b ɪ n ˌ m a ɪ ɝ
wiberg	ˈ w a ɪ b ɝ ɡ
wible	ˈ w a ɪ b ə ɫ
wicat	ˈ w ɪ k æ t
wicca	ˈ w ɪ k ə
wiccan	ˈ w ɪ k ə n
wice	ˈ w a ɪ s
wich	ˈ w ɪ t ʃ
wichern	ˈ w ɪ k ɝ n
wichert	ˈ w ɪ t ʃ ɝ t
wichita	ˈ w ɪ t ʃ ə ˌ t ɔ
wichita's	ˈ w ɪ t ʃ ə ˌ t ɔ z
wichman	ˈ w ɪ t ʃ m ə n
wichmann	ˈ w ɪ t ʃ m ə n
wick	ˈ w ɪ k
wickard	ˈ w ɪ k ɝ d
wicke	ˈ w ɪ k
wicked	ˈ w ɪ k ə d
wickedly	ˈ w ɪ k ɪ d ɫ i
wickedness	ˈ w ɪ k ə d n ə s
wickens	ˈ w ɪ k ə n z
wicker	ˈ w ɪ k ɝ
wicker's	ˈ w ɪ k ɝ z
wickerham	ˈ w ɪ k ɝ ˌ h æ m
wickers	ˈ w ɪ k ɝ z
wickersham	ˈ w ɪ k ɝ ˌ ʃ æ m
wickert	ˈ w ɪ k ɝ t
wickes	ˈ w ɪ k s
wickes's	ˈ w ɪ k s ɪ z
wicket	ˈ h w ɪ k ə t
wickets	ˈ h w ɪ k ə t s
wickett	ˈ w ɪ k ɪ t
wickey	ˈ w ɪ k i
wickham	ˈ w ɪ k ə m
wickizer	ˈ w ɪ ˌ k a ɪ z ɝ
wickland	ˈ w ɪ k ɫ ə n d
wicklander	ˈ w ɪ ˌ k ɫ æ n d ɝ
wickley	ˈ w ɪ k ɫ i
wickliff	ˈ w ɪ k ɫ ɪ f
wickliffe	ˈ w ɪ k ɫ ɪ f
wickline	ˈ w ɪ ˌ k ɫ a ɪ n
wicklund	ˈ w ɪ k ɫ ə n d
wickman	ˈ w ɪ k m ə n
wicks	ˈ w ɪ k s
wickstrom	ˈ w ɪ k s t ɹ ə m
wickware	ˈ w ɪ ˌ k w ɛ ɹ
wickwire	ˈ v ɪ s k v a ɪ ɹ
wicomico	ˌ w a ɪ ˈ k ɑ m ɪ ˌ k o ʊ
wicor	ˈ w a ɪ ˌ k ɔ ɹ
widder	ˈ w ɪ d ɝ
widdle	ˈ w ɪ d ə ɫ
widdled	ˈ w ɪ d ə ɫ d
widdly	ˈ w ɪ d ɫ i
widdows	ˈ w ɪ ˌ d o ʊ z
widdowson	ˈ w ɪ d a ʊ s ə n
wide	ˈ w a ɪ d
wide's	ˈ w a ɪ d z
widebody	ˈ w a ɪ d ˌ b ɑ d i
widell	ˈ w ɪ d ə ɫ
widely	ˈ w a ɪ d ɫ i
wideman	ˈ w a ɪ d m ə n
widen	ˈ w a ɪ d ə n
widened	ˈ w a ɪ d ə n d
widener	ˈ w ɪ d i n ɝ
widening	ˈ w a ɪ d ə n ɪ ŋ
widens	ˈ w a ɪ d ə n z
wider	ˈ w a ɪ d ɝ
widespread	ˈ w a ɪ d s ˈ p ɹ ɛ d
widest	ˈ w a ɪ d ə s t
widger	ˈ w ɪ d ʒ ɝ
widget	ˈ w ɪ d ʒ ɪ t
widgets	ˈ w ɪ d ʒ ɪ t s
widhalm	ˈ w ɪ d h ɑ m
widick	ˈ w ɪ d ɪ k
widing	ˈ w a ɪ d ɪ ŋ
widmaier	ˈ w ɪ d m a ɪ ɝ
widman	ˈ w ɪ d m ə n
widmann	ˈ w ɪ d m ə n
widmar	ˈ w ɪ d m ɝ
widmayer	ˈ w ɪ d ˌ m e ɪ ɝ
widmer	ˈ w ɪ d m ɝ
widnall	ˈ w ɪ d n ə ɫ
widner	ˈ w ɪ d n ɝ
widow	ˈ w ɪ d o ʊ
widow's	ˈ w ɪ d o ʊ z
widowed	ˈ w ɪ d o ʊ d
widower	ˈ w ɪ d o ʊ ɝ
widowers	ˈ w ɪ d o ʊ ɝ z
widows	ˈ w ɪ d o ʊ z
widrick	ˈ w ɪ d ɹ ɪ k
widrig	ˈ w ɪ d ɹ ɪ ɡ
width	ˈ w ɪ d θ
widths	ˈ w ɪ d θ s
widuri	w ɪ ˈ d ʊ ɹ i
wieand	ˈ w i ə n d
wiebe	ˈ w i b
wieber	ˈ w i b ɝ
wieberg	ˈ w i b ɝ ɡ
wiebke	ˈ w i b k i
wiebold	ˈ w i ˌ b o ʊ ɫ d
wiebusch	ˈ w i b ə ʃ
wiech	ˈ w i t ʃ
wiechert	ˈ w i k ɝ t
wiechman	ˈ w i k m ə n
wiechmann	ˈ w i k m ə n
wieck	ˈ w i k
wieczorek	v i ˈ t ʃ ɔ ɹ ɛ k
wied	ˈ w i d
wiedel	ˈ w i d ə ɫ
wiedeman	ˈ w i d m ə n
wiedemann	ˈ w i d m ə n
wieden	ˈ w i d ə n
wieder	ˈ w i d ɝ
wiederaufbau	ˌ w i d ɝ ˈ ɔ f b a ʊ
wiederhold	ˈ w i d ɝ h o ʊ ɫ d
wiederholt	ˈ w i d ɝ h o ʊ ɫ t
wiederkehr	ˈ w i d ɝ k ɪ ɹ
wiedman	ˈ w i d m ə n
wiedmann	ˈ w i d m ə n
wiedmeyer	ˈ w i d m a ɪ ɝ
wiedner	ˈ w i d n ɝ
wiedrich	ˈ w i d ɹ ɪ k
wiegand	ˈ w i ɡ ə n d
wiegel	ˈ w i ɡ ə ɫ
wiegers	ˈ w i ɡ ɝ z
wiegert	ˈ w i ɡ ɝ t
wiegman	ˈ w i ɡ m ə n
wiegmann	ˈ w i ɡ m ə n
wiehe	ˈ w i
wieland	ˈ w i ɫ ə n d
wield	ˈ w i ɫ d
wielded	ˈ w i ɫ d ɪ d
wielding	ˈ w i ɫ d ɪ ŋ
wields	ˈ w i ɫ d z
wielgus	ˈ w i ɫ ɡ ə s
wieman	ˈ w i m ə n
wiemann	ˈ w i m ə n
wiemer	ˈ w i m ɝ
wiemers	ˈ w i m ɝ z
wien	ˈ w i n
wiencek	ˈ v i n t ʃ ɛ k
wienecke	ˈ w i n ɪ k
wieneke	ˈ w i n ɪ k
wiener	ˈ w a ɪ n ɝ
wieners	ˈ w i n ɝ z
wienerschnitzel	ˈ v i n ɝ ʃ ˌ n ɪ t s ə ɫ
wienerschnitzel's	ˈ v i n ɝ ʃ ˌ n ɪ t s ə ɫ z
wienke	ˈ w i ŋ k
wiens	ˈ w i n z
wier	ˈ w ɪ ɹ
wierdin	ˈ w ɪ ɹ d ɪ n
wierenga	v ɪ ˈ ɹ ɛ ŋ ɡ ə
wierman	ˈ w ɪ ɹ m ə n
wiers	ˈ w i ɹ z
wiersema	v ɪ ɹ ˈ s i m ə
wiersma	ˈ v ɪ ɹ s m ə
wierzba	ˈ v ɪ ɹ z b ə
wierzbicki	v ɪ ɹ z ˈ b ɪ t s k i
wies	ˈ w a ɪ z
wiesbaden	ˈ w a ɪ s ˌ b ɑ d ə n
wiese	ˈ w i z
wiesel	ˈ w i s ə ɫ
wieseler	ˈ w i s ə ɫ ɝ
wiesemann	ˈ w i s m ə n
wiesen	ˈ w i s ə n
wiesenthal	ˈ w i s ə n ˈ θ ɑ ɫ
wieser	ˈ w i s ɝ
wiesman	ˈ w i z m ə n
wiesner	ˈ w i z n ɝ
wiess	ˈ w i s
wiessner	ˈ w i s n ɝ
wiest	ˈ w a ɪ ɪ s t
wieting	ˈ w i t ɪ ŋ
wife	ˈ w a ɪ f
wife's	ˈ w a ɪ f s
wifi	ˈ w a ɪ ˌ f a ɪ
wifi's	ˈ w a ɪ ˌ f a ɪ z
wifis	ˈ w a ɪ ˌ f a ɪ z
wig	ˈ w ɪ ɡ
wigal	ˈ w ɪ ɡ ə ɫ
wigand	ˈ w ɪ ɡ ə n d
wigand's	ˈ w ɪ ɡ ə n d z
wigen	ˈ w ɪ ɡ ə n
wigfall	ˈ w ɪ ɡ ˌ f ɔ ɫ
wigfield	ˈ w ɪ ɡ ˌ f i ɫ d
wigg	ˈ w ɪ ɡ
wiggans	ˈ w ɪ ɡ ə n z
wigger	ˈ w ɪ ɡ ɝ
wiggers	ˈ w ɪ ɡ ɝ z
